,satisfaction_level_percentage,last_evaluation_percentage,number_project,average_montly_hours,time_spend_company_years,Work_accident,left,promotion_last_5years,department,salary
534,0.75,0.85,5,240,6,1,1,0,5,1
535,0.37,0.56,2,156,3,0,1,0,0,1
536,0.11,0.85,6,305,4,0,1,0,7,1
537,0.45,0.45,2,154,3,1,1,0,2,1
538,0.87,1.0,5,261,5,1,1,0,1,1
539,0.11,0.94,7,244,4,0,1,0,9,1
540,0.45,0.54,2,129,3,0,1,0,5,2
541,0.81,0.87,4,254,5,0,1,0,5,0
542,0.77,0.91,5,236,5,0,1,0,5,1
543,0.89,0.92,5,237,5,0,1,0,0,1
544,0.43,0.49,2,135,3,0,1,0,0,1
545,0.78,1.0,5,236,5,0,1,0,0,1
546,0.37,0.47,2,149,3,0,1,0,0,0
547,0.37,0.5,2,141,3,0,1,0,0,0
548,0.85,0.82,4,270,5,0,1,0,0,0
549,0.41,0.47,2,138,3,0,1,0,0,0
550,0.11,0.96,6,298,4,0,1,0,0,0
551,0.75,0.99,5,254,5,0,1,0,0,0
552,0.82,0.85,5,248,5,0,1,0,0,0
553,0.79,1.0,5,257,6,0,1,0,0,0
554,0.43,0.53,2,150,3,0,1,0,0,0
555,0.1,0.9,7,281,4,0,1,0,0,0
556,0.46,0.48,2,141,3,1,1,0,0,0
557,0.43,0.57,2,157,3,0,1,0,0,0
558,0.43,0.55,2,136,3,0,1,0,0,0
559,0.11,0.8,7,296,4,0,1,0,0,0
560,0.09,0.86,6,279,4,0,1,0,0,0
561,0.37,0.53,2,131,3,0,1,0,0,0
562,0.4,0.57,2,160,3,0,1,0,7,0
563,0.1,0.77,7,291,4,0,1,0,7,0
564,0.41,0.53,2,157,3,0,1,0,7,0
565,0.79,0.58,3,294,4,0,1,0,8,0
566,0.11,0.79,7,310,4,0,1,0,8,0
567,0.1,0.97,6,282,4,0,1,0,8,1
568,0.44,0.51,2,134,3,0,1,0,8,1
569,0.25,0.46,4,214,4,0,1,0,1,1
570,0.44,0.52,2,137,3,0,1,0,1,1
571,0.73,1.0,4,252,5,0,1,0,1,1
572,0.75,0.97,5,243,6,0,1,0,1,1
573,0.36,0.47,2,148,3,0,1,0,1,1
574,0.37,0.49,2,151,3,0,1,0,1,1
575,0.39,0.49,2,129,3,0,1,0,1,1
576,0.48,0.78,2,198,2,0,1,0,1,1
577,0.57,0.72,4,275,6,0,1,0,1,1
578,0.9,0.96,5,243,5,0,1,0,1,1
579,0.39,0.55,2,159,3,0,1,0,1,2
580,0.44,0.51,2,145,3,0,1,0,2,0
581,0.81,0.88,5,242,5,0,1,0,2,1
582,0.74,0.87,5,242,5,0,1,0,2,1
583,0.44,0.56,2,145,3,0,1,0,2,1
584,0.41,0.56,2,154,3,0,1,1,2,1
585,0.4,0.51,2,139,3,0,1,0,2,0
586,0.46,0.57,2,152,3,0,1,0,2,0
587,0.8,0.83,2,211,3,0,1,0,2,0
588,0.87,0.9,5,258,5,0,1,0,2,0
589,0.39,0.54,2,155,3,0,1,0,2,0
590,0.38,0.55,2,148,3,0,1,0,2,0
591,0.66,0.67,2,255,3,0,1,0,1,0
592,0.1,0.8,6,264,4,0,1,0,1,0
593,0.37,0.54,2,132,3,0,1,0,1,0
594,0.1,0.77,6,255,4,0,1,0,9,0
595,0.09,0.87,5,263,4,0,1,0,3,0
596,0.86,0.84,5,222,5,0,1,0,3,0
597,0.11,0.9,6,263,4,0,1,0,3,0
598,0.37,0.46,2,157,3,0,1,0,3,0
599,0.11,0.92,7,307,4,0,1,0,3,0
600,0.77,0.98,5,259,6,0,1,0,4,0
601,0.84,0.94,5,222,6,0,1,0,4,0
602,0.1,0.84,7,250,4,0,1,0,4,0
603,0.83,0.9,5,245,5,0,1,0,4,0
604,0.11,0.79,6,292,4,0,1,0,3,0
605,0.86,0.92,5,252,5,0,1,0,6,0
606,0.38,0.56,2,161,3,0,1,0,6,1
607,0.11,0.88,5,250,4,0,1,0,6,1
608,0.45,0.49,2,134,3,0,1,0,6,1
609,0.1,0.85,7,279,4,0,1,0,6,1
610,0.09,0.95,7,256,4,0,1,0,5,1
611,0.39,0.53,2,127,3,0,1,0,0,1
612,0.37,0.47,2,138,3,1,1,0,7,1
613,0.81,0.97,5,243,5,0,1,0,2,1
614,0.09,0.9,7,296,4,0,1,0,1,1
615,0.1,0.88,7,267,4,0,1,0,9,1
616,0.39,0.49,2,144,3,0,1,0,5,1
617,0.83,0.95,4,251,5,0,1,0,5,1
618,0.45,0.57,2,148,3,0,1,0,5,2
619,0.43,0.51,2,141,3,0,1,0,0,0
620,0.8,0.75,3,268,2,0,1,0,0,1
621,0.1,0.86,6,247,4,0,1,0,0,1
622,0.1,0.55,2,247,4,0,1,0,0,1
623,0.36,0.52,2,146,3,0,1,0,0,1
624,0.38,0.5,2,140,3,0,1,0,0,0
625,0.78,0.98,5,263,6,0,1,0,0,0
626,0.44,0.49,2,145,3,0,1,0,0,0
627,0.41,0.46,2,156,3,1,1,0,0,0
628,0.72,0.85,5,244,6,0,1,0,0,0
629,0.46,0.54,2,144,3,0,1,0,0,0
630,0.1,0.9,7,286,4,0,1,0,0,0
631,0.34,0.67,4,141,2,0,1,0,0,0
632,0.11,0.89,6,260,5,0,1,0,0,0
633,0.38,0.56,2,154,3,0,1,0,0,0
634,0.82,0.92,5,225,5,0,1,0,0,0
635,0.39,0.57,2,127,3,0,1,0,0,0
636,0.44,0.53,2,140,3,0,1,0,0,0
637,0.43,0.52,2,147,3,0,1,0,0,0
638,0.84,0.83,4,227,5,0,1,0,7,0
639,0.43,0.48,2,153,3,0,1,0,7,0
640,0.37,0.52,2,128,3,0,1,0,7,0
641,0.74,0.97,4,228,5,0,1,0,8,0
642,0.73,0.97,5,235,5,0,1,0,8,0
643,0.37,0.47,2,148,3,0,1,0,8,0
644,0.58,0.62,4,238,3,0,1,0,8,0
645,0.4,0.54,2,141,3,0,1,0,1,1
646,0.51,0.83,5,249,4,0,1,0,1,1
647,0.46,0.5,2,151,3,0,1,0,1,1
648,0.45,0.54,2,129,3,0,1,0,1,1
649,0.46,0.5,2,156,3,0,1,0,1,1
650,0.39,0.45,2,134,3,0,1,0,1,1
651,0.09,0.88,6,269,4,0,1,0,1,1
652,0.09,0.77,6,290,4,0,1,0,1,1
653,0.37,0.51,2,132,3,0,1,0,1,1
654,0.1,0.89,7,308,4,0,1,0,1,1
655,0.77,1.0,4,232,5,0,1,0,1,1
656,0.79,0.86,5,235,5,0,1,0,2,1
657,0.43,0.55,2,130,3,0,1,0,2,2
658,0.38,0.53,2,146,3,0,1,0,2,0
659,0.77,0.91,5,221,6,0,1,0,2,1
660,0.44,0.5,2,130,3,0,1,0,2,1
661,0.39,0.46,2,136,3,0,1,0,2,1
662,0.78,0.89,5,274,6,0,1,0,2,1
663,0.1,0.79,6,256,5,0,1,0,2,0
664,0.1,0.77,5,276,4,0,1,0,2,0
665,0.75,0.85,5,267,5,0,1,0,2,0
666,0.46,0.62,6,213,3,0,1,0,2,0
667,0.91,0.97,4,274,6,0,1,0,1,0
668,0.1,0.92,6,258,4,0,1,0,1,0
669,0.72,0.6,3,153,5,0,1,0,1,0
670,0.11,0.95,6,245,4,0,1,0,9,0
671,0.11,0.94,6,264,4,0,1,0,3,0
672,0.46,0.57,2,154,3,0,1,0,3,0
673,0.37,0.46,2,149,3,0,1,0,3,0
674,0.46,0.5,2,157,3,0,1,0,3,0
675,0.43,0.57,2,127,3,0,1,0,3,0
676,0.11,0.82,6,270,4,0,1,0,4,0
677,0.73,0.89,5,236,6,0,1,0,4,0
678,0.43,0.47,2,158,3,0,1,0,4,0
679,0.86,1.0,5,229,5,0,1,0,4,0
680,0.1,0.83,6,269,4,0,1,0,3,0
681,0.4,0.49,2,128,3,0,1,0,0,0
682,0.11,0.87,7,278,4,0,1,0,0,0
683,0.86,0.98,3,158,5,0,1,0,0,0
684,0.42,1.0,3,202,3,0,1,0,0,1
685,0.79,0.84,4,240,5,0,1,0,0,1
686,0.1,0.96,7,255,4,0,1,0,5,1
687,0.09,0.92,7,254,4,0,1,0,0,1
688,0.09,0.82,6,257,4,0,1,0,7,1
689,0.87,1.0,4,228,5,0,1,0,2,1
690,0.36,0.49,2,145,3,0,1,0,1,1
691,0.42,0.75,3,218,4,0,1,0,9,1
692,0.84,0.86,5,268,5,0,1,0,5,1
693,0.1,0.83,6,278,4,0,1,0,5,1
694,0.78,0.71,3,249,5,0,1,0,5,1
695,0.35,0.99,3,236,4,0,1,0,0,1
696,0.1,0.81,7,291,4,0,1,0,0,2
697,0.11,0.8,6,306,4,0,1,0,0,0
698,0.43,0.48,2,135,3,0,1,0,0,1
699,0.38,0.45,2,156,3,0,1,0,0,1
700,0.46,0.54,2,143,3,0,1,0,0,1
701,0.89,0.82,4,243,5,0,1,0,0,1
702,0.45,0.5,2,147,3,0,1,0,0,0
703,0.44,0.53,2,159,3,0,1,0,0,0
704,0.74,0.54,5,216,3,0,1,0,0,0
705,0.45,0.54,2,152,3,0,1,0,0,0
706,0.79,0.93,4,226,5,0,1,0,0,0
707,0.79,0.91,5,271,5,0,1,0,0,0
708,0.11,0.87,6,255,4,0,1,0,0,0
709,0.42,0.48,2,140,3,0,1,0,0,0
710,0.64,0.9,6,252,2,0,1,0,0,0
711,0.4,0.55,2,159,3,0,1,0,0,0
712,0.84,0.98,5,270,5,0,1,0,0,0
713,0.73,0.92,5,232,5,0,1,0,0,0
714,0.4,0.51,2,144,3,0,1,0,7,0
715,0.36,0.45,2,127,3,0,1,0,7,0
716,0.43,0.47,2,131,3,0,1,0,7,0
717,0.11,0.78,6,243,4,0,1,0,8,0
718,0.91,1.0,5,244,6,0,1,0,8,0
719,0.8,1.0,5,260,5,0,1,0,8,0
720,0.42,0.49,2,139,3,0,1,0,8,0
721,0.31,0.87,4,184,3,0,1,0,1,0
722,0.44,0.47,2,130,3,0,1,0,1,0
723,0.38,0.54,2,135,3,0,1,0,1,1
724,0.45,0.56,2,146,3,0,1,0,1,1
725,0.43,0.46,2,149,3,0,1,0,1,1
726,0.45,0.46,2,153,3,1,1,0,1,1
727,0.43,0.57,2,160,3,0,1,0,1,1
728,0.43,0.49,2,160,3,0,1,0,1,1
729,0.09,0.83,6,282,4,0,1,0,1,1
730,0.43,0.47,2,128,3,0,1,0,1,1
731,0.79,0.94,4,232,5,0,1,0,1,1
732,0.85,0.58,3,226,2,0,1,0,2,1
733,0.38,0.45,2,129,3,0,1,0,2,1
734,0.11,0.92,7,255,4,0,1,0,2,1
735,0.83,0.99,5,258,5,0,1,0,2,2
736,0.81,0.91,4,229,5,0,1,0,2,0
737,0.42,0.56,2,143,3,0,1,0,2,1
738,0.11,0.87,6,257,4,0,1,0,2,1
739,0.11,0.85,7,275,4,0,1,0,2,1
740,0.1,0.89,7,291,4,0,1,0,2,1
741,0.5,0.54,5,153,4,0,1,0,2,0
742,0.44,0.49,2,154,3,0,1,0,2,0
743,0.11,0.9,6,301,4,0,1,0,1,0
744,0.39,0.52,2,134,3,0,1,0,1,0
745,0.11,0.78,6,245,4,0,1,0,1,0
746,0.36,0.5,2,132,3,0,1,0,9,0
747,0.43,0.51,2,130,3,0,1,0,3,0
748,0.4,0.5,2,127,3,0,1,0,3,0
749,0.86,0.84,4,246,6,0,1,0,3,0
750,0.38,0.49,2,145,3,0,1,0,3,0
751,0.46,0.45,2,138,3,0,1,1,3,0
752,0.37,0.57,2,129,3,0,1,0,4,0
753,0.43,0.52,2,150,3,0,1,0,4,0
754,0.66,0.93,5,253,5,0,1,0,4,0
755,0.37,0.48,2,160,3,0,1,0,4,0
756,0.77,0.92,5,235,5,0,1,0,3,0
757,0.38,0.55,2,151,3,0,1,0,0,0
758,0.39,0.54,2,127,3,0,1,0,0,0
759,0.41,0.55,2,151,3,0,1,0,0,0
760,0.1,0.9,7,290,4,0,1,0,0,0
761,0.09,0.93,6,249,4,0,1,0,0,0
762,0.41,0.47,2,131,3,0,1,0,5,1
763,0.39,0.46,2,159,3,0,1,0,0,1
764,0.83,0.99,4,223,5,0,1,0,7,1
765,0.09,0.87,3,214,2,0,1,0,2,1
766,0.75,0.81,5,227,5,0,1,0,1,1
767,0.44,0.54,2,127,3,0,1,0,9,1
768,0.1,0.84,6,293,5,0,1,0,5,1
769,0.42,0.46,2,141,3,0,1,0,5,1
770,0.1,0.83,6,300,4,0,1,0,5,1
771,0.1,0.86,6,309,4,0,1,0,0,1
772,0.31,0.77,4,149,3,0,1,0,0,1
773,0.42,0.54,2,159,3,0,1,0,0,1
774,0.38,0.5,2,152,3,0,1,0,0,2
775,0.39,0.57,2,158,3,0,1,0,0,0
776,0.1,0.97,6,254,5,0,1,0,0,1
777,0.11,0.93,6,294,4,0,1,0,0,1
778,0.1,0.92,7,269,4,0,1,0,0,1
779,0.11,0.9,7,247,4,0,1,0,0,1
780,0.44,0.65,3,271,4,0,1,0,0,0
781,0.91,0.96,4,232,5,0,1,0,0,0
782,0.72,1.0,4,245,5,0,1,0,0,0
783,0.36,0.46,2,132,3,0,1,0,0,0
784,0.44,0.57,2,131,3,0,1,0,0,0
785,0.85,0.99,5,248,5,0,1,0,0,0
786,0.78,0.93,5,225,5,0,1,0,0,0
787,0.39,0.46,2,156,3,0,1,0,0,0
788,0.78,0.81,3,222,2,0,1,0,0,0
789,0.1,0.92,6,243,4,1,1,0,0,0
790,0.23,0.99,4,204,4,1,1,0,7,0
791,0.11,0.87,6,301,4,0,1,0,7,0
792,0.9,0.83,5,259,5,0,1,0,7,0
793,0.91,0.89,4,247,5,0,1,0,8,0
794,0.11,0.79,7,295,4,0,1,0,8,0
795,0.43,0.54,2,150,3,0,1,0,8,0
796,0.45,0.49,2,151,3,0,1,0,8,0
797,0.11,0.91,5,291,4,0,1,0,1,0
798,0.11,0.93,6,253,4,1,1,0,1,0
799,0.43,0.5,2,161,3,0,1,0,1,0
800,0.91,0.97,4,251,6,0,1,0,1,0
801,0.43,0.55,2,153,3,0,1,0,1,1
802,0.85,0.82,5,264,6,0,1,0,1,1
803,0.1,0.77,6,310,4,0,1,0,1,1
804,0.81,0.95,5,266,5,0,1,0,1,1
805,0.36,0.62,4,237,2,0,1,0,1,1
806,0.45,0.54,2,138,3,0,1,0,1,1
807,0.86,1.0,5,227,5,0,1,0,1,1
808,0.71,1.0,4,300,5,0,1,0,2,1
809,0.11,0.97,7,310,4,0,1,0,2,1
810,0.84,0.93,5,236,5,0,1,0,2,1
811,0.09,0.97,7,288,4,0,1,0,2,1
812,0.38,0.49,2,127,3,0,1,0,2,1
813,0.15,0.55,6,139,4,0,1,0,2,2
814,0.1,0.92,7,253,4,1,1,0,2,0
815,0.8,0.97,4,218,5,1,1,0,2,1
816,0.84,0.97,5,251,5,0,1,0,2,1
817,0.11,0.87,6,264,4,0,1,0,2,1
818,0.89,0.79,3,149,2,0,1,0,2,1
819,0.45,0.51,2,138,3,0,1,0,1,0
820,0.11,0.93,7,284,4,0,1,0,1,0
821,0.74,0.93,5,244,5,0,1,0,1,0
822,0.41,0.5,2,128,3,0,1,0,9,0
823,0.44,0.53,2,154,3,0,1,0,3,0
824,0.37,0.56,2,138,3,0,1,0,3,0
825,0.11,0.86,6,308,4,0,1,0,3,0
826,0.1,0.93,6,269,4,0,1,0,3,0
827,0.7,0.74,6,136,3,0,1,0,3,0
828,0.59,1.0,2,160,5,0,1,0,4,0
829,0.38,0.53,2,138,3,0,1,0,4,0
830,0.72,0.95,4,220,5,0,1,0,4,0
831,0.73,1.0,5,274,5,0,1,0,4,0
832,0.39,0.48,2,161,3,0,1,0,3,0
833,0.89,0.82,5,224,6,0,1,0,6,0
834,0.89,1.0,4,260,5,0,1,0,6,0
835,0.11,0.78,6,300,4,1,1,0,6,0
836,0.43,0.56,2,133,3,0,1,0,6,0
837,0.09,0.93,6,308,4,0,1,0,6,0
838,0.81,0.9,5,238,6,0,1,0,5,0
839,0.37,0.53,2,126,3,0,1,0,0,0
840,0.36,0.56,2,138,3,0,1,0,7,1
841,0.11,0.85,6,299,4,0,1,0,2,1
842,0.1,0.85,6,254,4,0,1,0,1,1
843,0.66,0.47,7,156,2,0,1,0,9,1
844,0.39,0.47,2,152,3,0,1,0,5,1
845,0.44,0.51,2,146,3,0,1,0,5,1
846,0.1,0.84,6,253,4,0,1,0,5,1
847,0.79,0.94,5,227,6,0,1,0,0,1
848,0.1,0.81,6,301,4,1,1,0,0,1
849,0.54,0.94,6,294,3,0,1,0,0,1
850,0.37,0.47,2,151,3,0,1,0,0,1
851,0.37,0.57,2,128,3,0,1,0,0,1
852,0.82,0.89,5,217,5,0,1,0,0,2
853,0.45,0.52,2,160,3,0,1,0,0,0
854,0.79,0.9,5,263,5,0,1,0,0,1
855,0.42,0.56,2,156,3,0,1,0,0,1
856,0.1,0.85,6,273,4,0,1,0,0,1
857,0.11,0.78,6,303,4,0,1,0,0,1
858,0.74,1.0,4,253,5,0,1,0,0,0
859,0.1,0.93,6,270,4,0,1,0,0,0
860,0.79,1.0,4,218,5,0,1,0,0,0
861,0.43,0.48,2,144,3,0,1,0,0,0
862,0.41,0.47,2,154,3,0,1,0,0,0
863,0.39,0.55,2,146,3,0,1,0,0,0
864,0.1,0.94,6,260,4,0,1,0,0,0
865,0.82,0.85,5,218,5,0,1,0,0,0
867,0.42,0.56,2,128,3,0,1,0,7,0
868,0.74,0.88,4,248,6,0,1,0,7,0
869,0.38,0.57,2,152,3,1,1,0,8,0
870,0.39,0.56,2,126,3,0,1,0,8,0
871,0.87,0.94,4,260,5,0,1,0,8,0
872,0.1,0.9,5,263,4,0,1,0,8,0
873,0.78,1.0,5,220,5,0,1,0,1,0
874,0.14,0.73,7,282,5,0,1,0,1,0
875,0.11,0.94,6,277,5,0,1,0,1,0
876,0.91,0.94,5,257,5,0,1,0,1,0
877,0.49,0.63,6,265,3,0,1,0,1,0
878,0.38,0.47,2,143,3,0,1,0,1,0
879,0.82,0.97,5,263,5,0,1,0,1,1
880,0.38,0.88,3,154,4,0,1,0,1,1
881,0.89,1.0,5,253,5,0,1,0,1,1
882,0.11,0.79,6,294,4,0,1,0,1,1
883,0.37,0.51,2,128,3,0,1,0,1,1
884,0.38,0.5,2,153,3,0,1,0,2,1
885,0.78,0.87,5,256,5,0,1,0,2,1
886,0.41,0.51,2,127,3,0,1,0,2,1
887,0.41,0.51,2,137,3,0,1,0,2,1
888,0.11,0.83,6,295,4,0,1,0,2,1
889,0.11,0.79,6,281,4,0,1,0,2,1
890,0.43,0.57,2,131,3,1,1,0,2,1
891,0.75,0.86,5,237,5,0,1,0,2,2
892,0.74,0.99,4,276,5,0,1,0,2,0
893,0.85,0.85,5,267,5,0,1,0,2,1
894,0.73,0.92,5,266,5,0,1,0,2,1
895,0.1,0.79,6,294,4,0,1,0,1,1
896,0.44,0.56,2,134,3,0,1,0,1,1
897,0.3,0.56,3,309,4,1,1,0,1,0
898,0.11,0.77,7,273,4,0,1,0,9,0
899,0.84,0.83,5,238,5,0,1,0,3,0
900,0.78,0.94,5,271,6,0,1,0,3,0
901,0.43,0.53,2,145,3,0,1,0,3,0
902,0.36,0.55,2,152,3,0,1,0,3,0
903,0.43,0.47,2,128,3,0,1,0,3,0
904,0.45,0.46,2,142,3,0,1,0,4,0
905,0.76,0.93,5,238,5,0,1,0,4,0
906,0.1,0.78,7,286,4,0,1,0,4,0
907,0.09,0.86,6,291,4,0,1,0,4,0
908,0.92,1.0,5,259,5,0,1,0,3,0
909,0.92,0.9,5,248,5,0,1,0,0,0
910,0.79,0.98,4,271,5,0,1,0,0,0
911,0.43,0.51,2,140,3,0,1,0,0,0
912,0.8,0.95,4,274,5,0,1,0,0,0
913,0.44,0.49,2,127,3,1,1,0,0,0
914,0.89,0.87,5,275,6,0,1,0,5,0
915,0.48,0.88,3,239,3,0,1,0,0,0
916,0.11,0.82,6,304,4,1,1,0,7,0
917,0.38,0.55,2,145,3,0,1,0,2,0
918,0.11,0.85,6,259,4,0,1,0,1,1
919,0.82,0.86,4,264,5,0,1,0,9,1
920,0.37,0.45,2,160,3,0,1,0,5,1
921,0.4,0.48,2,138,3,0,1,0,5,1
922,0.43,0.47,2,137,3,0,1,0,5,1
923,0.44,0.5,2,156,3,0,1,0,0,1
924,0.42,0.56,2,147,3,0,1,0,0,1
925,0.11,0.8,7,243,4,0,1,0,0,1
926,0.78,0.87,4,236,5,0,1,0,0,1
927,0.46,0.86,2,212,4,0,1,0,0,1
928,0.77,0.91,5,261,6,0,1,0,0,1
929,0.83,0.82,4,243,5,0,1,0,0,1
930,0.32,0.58,5,271,5,0,1,0,0,2
931,0.9,0.92,5,154,4,0,1,0,0,0
932,0.42,0.52,2,151,3,0,1,0,0,1
933,0.1,0.96,6,254,4,1,1,0,0,1
934,0.1,0.91,6,285,4,0,1,0,0,1
935,0.44,0.49,2,130,3,0,1,0,0,1
936,0.1,0.95,7,301,4,0,1,0,0,0
937,0.11,0.8,6,286,4,0,1,0,0,0
938,0.1,0.89,6,246,4,0,1,0,0,0
939,0.39,0.47,2,135,3,0,1,0,0,0
940,0.92,0.92,4,245,5,0,1,0,0,0
941,0.43,0.56,2,136,3,0,1,0,0,0
942,0.11,0.89,6,301,4,0,1,0,7,0
943,0.81,1.0,5,235,5,0,1,0,7,0
944,0.11,0.85,7,272,4,0,1,0,7,0
945,0.87,1.0,5,274,5,0,1,0,8,0
946,0.37,0.46,2,131,3,0,1,0,8,0
947,0.39,0.56,2,135,3,0,1,0,8,0
948,0.61,0.86,4,196,4,0,1,0,8,0
949,0.11,0.95,6,285,4,0,1,0,1,0
950,0.09,0.9,7,289,5,0,1,0,1,0
951,0.36,0.52,2,157,3,0,1,0,1,0
952,0.09,0.94,6,308,4,0,1,0,1,0
953,0.41,0.71,4,301,5,0,1,0,1,0
954,0.4,0.46,2,131,3,0,1,0,1,0
955,0.1,0.91,6,262,5,1,1,0,1,0
956,0.46,0.53,2,143,3,1,1,0,1,0
957,0.39,0.57,2,133,3,0,1,0,1,1
958,0.41,0.5,2,153,3,0,1,0,1,1
959,0.1,0.94,7,281,4,0,1,0,1,1
960,0.39,0.51,2,132,3,0,1,0,2,1
961,0.73,0.83,5,270,5,1,1,0,2,1
962,0.41,0.45,2,150,3,0,1,0,2,1
963,0.37,0.51,2,140,3,0,1,0,2,1
964,0.38,0.5,2,150,3,1,1,0,2,1
965,0.8,0.63,5,180,5,0,1,0,2,1
966,0.09,0.85,5,281,4,0,1,0,2,1
967,0.85,0.92,4,275,5,0,1,0,2,1
968,0.42,0.54,2,130,3,0,1,0,2,1
969,0.41,0.48,2,130,3,0,1,0,2,2
970,0.38,0.46,2,147,3,0,1,0,2,0
971,0.72,1.0,5,264,5,0,1,0,1,1
972,0.11,0.74,6,290,5,0,1,0,1,1
973,0.37,0.47,2,150,3,0,1,0,1,1
974,0.1,0.81,6,304,4,0,1,0,9,1
975,0.36,0.54,2,136,3,0,1,0,3,0
976,0.92,0.94,5,307,5,0,1,0,3,0
977,0.11,0.87,5,303,4,0,1,0,3,0
978,0.39,0.56,2,156,3,0,1,0,3,0
979,0.11,0.95,6,271,4,0,1,0,3,0
980,0.45,0.45,2,140,3,0,1,0,4,0
981,0.44,0.55,2,130,3,1,1,0,4,0
982,0.85,0.97,4,266,6,0,1,0,4,0
983,0.43,0.52,2,139,3,0,1,0,4,0
984,0.75,0.86,5,260,5,0,1,0,3,0
985,0.11,0.55,2,137,3,1,1,0,6,0
986,0.36,0.5,2,158,3,0,1,0,6,0
987,0.1,0.79,6,249,4,0,1,0,6,0
988,0.74,0.89,5,259,5,0,1,0,6,0
989,0.4,0.46,2,144,3,0,1,0,6,0
990,0.09,0.77,6,244,4,0,1,0,5,0
991,0.76,0.91,4,219,5,0,1,0,0,0
992,0.45,0.57,2,151,3,0,1,0,7,0
993,0.84,0.88,4,269,5,0,1,0,2,0
994,0.38,0.45,2,127,3,0,1,0,1,0
995,0.38,0.46,2,144,3,0,1,0,9,0
996,0.38,0.54,2,157,3,0,1,0,5,1
997,0.86,0.94,5,224,5,0,1,0,5,1
998,0.37,0.46,2,155,3,0,1,0,5,1
999,0.37,0.5,2,131,3,0,1,0,0,1
1000,0.87,1.0,4,258,5,1,1,1,0,1
1001,0.11,0.85,6,267,4,0,1,0,0,1
1002,0.42,0.5,2,141,3,0,1,0,0,1
1003,0.43,0.48,2,160,3,0,1,0,0,1
1004,0.09,0.8,6,247,4,0,1,0,0,1
1005,0.54,0.56,4,260,3,0,1,0,0,1
1006,0.4,0.47,2,151,3,0,1,0,0,1
1007,0.36,0.52,2,137,3,1,1,0,0,1
1008,0.87,0.9,4,256,5,0,1,0,0,2
1009,0.75,0.88,4,239,5,0,1,0,0,0
1010,0.43,0.53,2,152,3,0,1,0,0,1
1011,0.43,0.47,2,149,3,0,1,0,0,1
1012,0.1,0.87,6,284,4,0,1,0,0,1
1013,0.11,0.78,7,248,4,0,1,0,0,1
1014,0.44,0.53,2,156,3,0,1,0,0,0
1015,0.39,0.48,2,138,3,0,1,0,0,0
1016,0.4,0.55,2,155,3,0,1,0,0,0
1017,0.92,0.87,4,229,6,0,1,0,0,0
1018,0.36,0.47,2,136,3,0,1,0,7,0
1019,0.86,0.95,4,241,5,0,1,0,7,0
1020,0.74,0.87,5,258,5,0,1,0,7,0
1021,0.8,0.95,3,146,5,0,1,0,8,0
1022,0.36,0.48,2,145,3,0,1,0,8,0
1023,0.42,0.57,2,159,3,0,1,0,8,0
1024,0.42,0.47,2,129,3,0,1,0,8,0
1025,0.4,0.45,2,142,3,0,1,0,1,0
1026,0.46,0.53,2,129,3,0,1,0,1,0
1027,0.09,0.9,6,287,4,0,1,0,1,0
1028,0.88,0.89,4,275,5,0,1,0,1,0
1029,0.1,0.82,6,272,4,0,1,0,1,0
1030,0.1,0.97,6,307,4,0,1,0,1,0
1031,0.11,0.93,4,295,3,0,1,0,1,0
1032,0.84,0.88,5,237,5,0,1,0,1,0
1033,0.42,0.56,2,158,3,0,1,0,1,0
1034,0.1,0.86,6,266,4,1,1,0,1,0
1035,0.1,0.95,6,256,4,0,1,0,1,1
1036,0.46,0.54,2,158,3,0,1,0,2,1
1037,0.09,0.97,7,268,4,0,1,0,2,1
1038,0.89,1.0,4,237,5,0,1,0,2,1
1039,0.82,1.0,4,273,6,0,1,0,2,1
1040,0.11,0.89,6,309,4,0,1,0,2,1
1041,0.81,0.84,5,258,5,0,1,0,2,1
1042,0.81,0.94,5,233,6,0,1,0,2,1
1043,0.77,1.0,4,249,6,0,1,0,2,1
1044,0.63,0.94,3,179,2,0,1,0,2,1
1045,0.4,0.57,2,128,3,0,1,0,2,1
1046,0.86,1.0,4,250,6,0,1,0,2,1
1047,0.37,0.49,2,151,3,0,1,0,1,2
1048,0.44,0.5,2,132,3,0,1,0,1,0
1049,0.74,0.89,5,232,6,0,1,0,1,1
1050,0.79,1.0,4,229,5,1,1,0,9,1
1051,0.09,0.92,6,261,4,0,1,0,3,1
1052,0.37,0.48,2,129,3,0,1,0,3,1
1053,0.09,0.78,6,244,4,0,1,0,3,0
1054,0.09,0.84,6,258,4,0,1,0,3,0
1055,0.1,0.8,7,292,5,0,1,0,3,0
1056,0.45,0.56,2,143,3,0,1,0,4,0
1057,0.4,0.51,2,136,3,0,1,0,4,0
1058,0.31,0.95,6,235,5,0,1,0,4,0
1059,0.7,0.93,2,310,3,0,1,0,4,0
1060,0.36,0.48,2,152,3,0,1,0,3,0
1061,0.34,0.97,6,157,5,1,1,0,6,0
1062,0.87,0.83,5,267,5,0,1,0,6,0
1063,0.11,0.91,6,302,4,0,1,0,6,0
1064,0.47,0.81,4,133,3,0,1,0,6,0
1065,0.43,0.52,2,142,3,0,1,0,6,0
1066,0.43,0.47,2,129,3,0,1,0,5,0
1067,0.45,0.57,2,136,3,0,1,0,0,0
